"no_nas";"nm_nas";"no_ident";"jns_ident";"created_at_kantor";"masa_ident";"tgl_ident";"acc_off";"bntk_hkm";"gol_pemilik";"status_nas";"flag_hub_bank";"sumber_dana";"tujuan_dana";"maks_trans";"penghasilan_bulan";"penghasilan_lainnya";"pengeluaran_bulan";"pengeluaran_lainnya";"npwp";"no_telp";"email";"bidang_usaha"
"e9e1d480-de51-4e08-a789-0a64e6e7a52f";"Melani Melani Rahimah";"6876a737-2cfd-4092-a379-cc9e64a59f63";"1";"73";"1";"2024-08-09";"bKh";"15";"12";"""01""";"true";"0";"0";"2";"2";"1";"2";"1";"bd039b64-e407-4bb9-b846-efe43e357ca4";"+62 (425) 1664-6114";"Tomi_Uwais41@yahoo.com";"9"
"2f92edef-5599-41cc-8e26-ccb2587831eb";"Kamila Mardhiyah";"3ce8a3c1-dcc5-42c2-b55f-76be2d2cdfb9";"1";"225";"1";"2024-08-09";"STG";"6";"7";"""00""";"false";"2";"4";"4";"0";"3";"0";"3";"4595d925-d9d2-4af6-86a0-760d5c43d8d4";"+62 (041) 4838-0578";"Mustofa_Darojat@yahoo.com";"2"
"23bab7b3-85ec-43b1-ba3d-1528063a6cef";"Laksita Yulianti";"9055ebb2-7216-4e16-aa78-5565b8fb1293";"4";"82";"0";"2024-08-09";"Kqv";"7";"15";"""00""";"false";"4";"0";"2";"4";"1";"1";"0";"d129857e-ccbb-4735-a87e-c641a4ece6eb";"+62 (797) 6629-0666";"Ida_Aryani@yahoo.com";"10"
"8ffe0071-9f8b-4eed-9b45-8c43bf27db9f";"Galar Galar Nababan";"8900b677-624f-4595-a58b-20a8e71d44a3";"3";"66";"1";"2024-08-09";"DdW";"9";"6";"""00""";"false";"1";"1";"3";"0";"3";"1";"0";"dd97825c-0b2f-49a6-a443-fe9a19e685b3";"+62 (545) 5338-6274";"Zahra71@yahoo.co.id";"5"
"de28801a-99ad-4147-a5b0-e8713d4e81f6";"Taufik Prasetya";"88cf5634-01fa-47f2-b672-07f274f8e429";"2";"222";"1";"2024-08-09";"JDy";"14";"17";"""00""";"true";"1";"1";"4";"2";"3";"0";"3";"cd6325af-d866-4a5a-8d7c-e2d40a6f3e82";"+62 (885) 4044-4965";"Teguh.Saptono@gmail.co.id";"5"
"459a5d47-5e7f-411e-b738-047c699271af";"Prasetya Prasetya Wardana";"3ce50ac4-5b7d-4e61-afe5-b30581155b90";"3";"164";"0";"2024-08-09";"Pbu";"11";"13";"""01""";"true";"2";"3";"2";"0";"0";"1";"1";"ca314004-1b5d-4e35-8119-c888221607a5";"+62 (847) 6396-6648";"Alika_Mardhiyah90@yahoo.com";"9"
"e6043c74-70f3-44e4-842d-feb66359032e";"Fathina Ratih";"21515b37-4e0f-4986-811f-df3a8da5a010";"4";"393";"1";"2024-08-09";"vLL";"13";"19";"""00""";"false";"0";"3";"2";"1";"1";"0";"0";"49eb275e-a073-49a6-a46e-92f5805e6164";"+62 (452) 3212-9812";"Lasmanto.Simbolon@yahoo.co.id";"3"
"2513c8dd-ac94-4d95-8055-d00d956a2022";"Mansur Jarwadi";"3ffd456b-6061-4896-b04f-bd36a59cf658";"4";"419";"0";"2024-08-09";"mNw";"9";"4";"""01""";"true";"1";"2";"0";"4";"1";"2";"1";"559a33b7-99dd-4e79-af70-9db207a0b553";"+62 (200) 4083-1689";"Ajeng34@gmail.co.id";"6"
"8e4f2707-aa2d-4e68-8b68-62a870936721";"Tina Tina Anjani";"4f6ee3d4-82e9-4ddf-b8d4-2ee5c5bd5adc";"3";"17";"1";"2024-08-09";"oiJ";"15";"14";"""00""";"false";"2";"4";"4";"3";"0";"4";"4";"0d576f8b-4215-48a0-a6f9-657dbdaef3a0";"+62 (406) 1312-6646";"Zamira35@gmail.co.id";"5"
"8caba3fd-fd93-4bfe-a251-99837738860d";"Rayhan Nasim";"ffcb6c40-7041-4f0a-ba9b-d96be9ec5a4d";"2";"163";"0";"2024-08-09";"KGX";"12";"0";"""00""";"false";"0";"1";"1";"1";"4";"0";"1";"fa689b28-9108-413d-b0ed-59c00f0bcccc";"+62 (275) 7945-9234";"Ratna_Suartini@yahoo.co.id";"5"
"4813ad6f-04c6-4575-bad0-f7719c7af4f9";"Siregar Lasmanto";"24dfd59e-77cb-44ba-acba-eb003f6fb45e";"4";"500";"0";"2024-08-09";"VDQ";"17";"12";"""00""";"true";"2";"0";"0";"4";"4";"3";"0";"ad23f770-afc7-44b3-b6f3-740151bcb2e3";"+62 (884) 7366-0935";"Vanya33@gmail.co.id";"6"
"19330546-8da2-46b0-90f0-0e05b193b1f9";"Jaya Hardiansyah";"44417c40-07f2-48bc-8ca5-ff0fbdddf645";"4";"70";"1";"2024-08-09";"bYD";"15";"14";"""01""";"false";"2";"4";"0";"2";"3";"0";"1";"ad4dd1ec-578a-4646-bfc0-e0fc9594d9e3";"+62 (978) 6187-9402";"Malika_Novitasari@yahoo.com";"7"
"96befc90-1de1-42e9-a3e1-f5a85dbd33d7";"Opan Darmawan";"5b413bb5-a5fe-42ad-a251-1f179355d2f5";"3";"203";"0";"2024-08-09";"Mcr";"3";"5";"""01""";"true";"1";"3";"1";"2";"4";"4";"0";"1092fd7c-7ccf-419a-a91d-cfc8994cf12b";"+62 (768) 4145-1958";"Okto57@yahoo.com";"4"
"232081bd-1a77-4434-9822-1644b7fede9a";"Halimah Ayu";"106d6188-3546-43d2-8f4d-000e2e72349b";"3";"109";"1";"2024-08-09";"rDo";"18";"3";"""00""";"true";"0";"3";"3";"4";"3";"2";"2";"31efb879-7704-403b-a8eb-4be1e12b5871";"+62 (958) 7585-2682";"Nugraha.Ramadan96@yahoo.com";"0"
"fbfc238a-3956-48ad-b835-68282d482460";"Jais Jais Febian";"479ca203-11ab-4a4c-bf73-6eb8f56b8194";"2";"55";"0";"2024-08-09";"tLt";"10";"11";"""01""";"true";"0";"4";"1";"1";"3";"0";"3";"b3e2dfeb-a583-4937-8d6a-7fe3fdbede6e";"+62 (251) 1191-9891";"Ella38@yahoo.com";"3"
"e32824f1-e707-4f0e-bbe8-cdac5baa4dbb";"Kadir Narpati";"fae21735-6019-4aea-95d3-71a947fc7324";"2";"219";"1";"2024-08-09";"UXM";"10";"15";"""00""";"true";"1";"1";"2";"3";"0";"2";"0";"51145c46-fb1b-4f7b-a7d0-555fa84b4d1b";"+62 (216) 9027-4210";"Farhunnisa50@gmail.com";"2"
"e4b89a52-ed45-46fc-98dc-6ab57430bc57";"Safina Safina Laksmiwati";"f797edce-bbc7-49e5-a906-62eb054dad48";"2";"147";"0";"2024-08-09";"JFp";"19";"12";"""00""";"false";"3";"4";"4";"4";"0";"2";"4";"a4c6bcf2-eb55-4683-808c-24d97ae238e3";"+62 (464) 1221-8383";"Diana.Elvina@yahoo.co.id";"10"
"5ab275e1-a12c-4c08-963d-480a8bd6e8b2";"Firmansyah Prasetya";"0c67546b-ccfd-48cf-a3a3-4595ca5dbf24";"2";"367";"1";"2024-08-09";"XTb";"8";"11";"""01""";"false";"1";"3";"4";"0";"0";"3";"2";"3447260c-9962-45ea-b6a3-3bd74e4d516d";"+62 (059) 7733-4728";"Okta33@gmail.com";"0"
"bb27eb9e-1437-4e9f-8c30-5a742e1e9071";"Wani Wani Azzahra";"448414f5-45e5-47da-a3b1-36376524b3f2";"3";"58";"1";"2024-08-09";"BPz";"1";"5";"""01""";"false";"3";"3";"1";"4";"0";"1";"3";"f8a18714-2962-4201-9398-81a7331cd7e8";"+62 (312) 5671-1377";"Ophelia.Juwita3@gmail.co.id";"5"
"26464877-e187-4d43-9a65-b6b1e88d73c1";"Winarno Hendri";"3001eaa8-6689-4d77-bd36-24f07b28f45c";"1";"466";"0";"2024-08-09";"gBq";"2";"20";"""00""";"true";"0";"2";"1";"0";"1";"0";"4";"3c030459-f04a-47e9-8109-7dd1c47a011a";"+62 (677) 1678-3576";"Puspita.Usada@yahoo.co.id";"6"
"c9231281-68f8-461e-95d3-cff3f471778a";"Nanda Nyoman";"2608fcde-77f2-42be-b7b0-541b41249eeb";"2";"23";"1";"2024-08-09";"xnr";"9";"7";"""00""";"true";"2";"4";"1";"3";"0";"3";"2";"a7e4c52d-5163-4014-b796-cd6c3ba053c7";"+62 (788) 5403-7343";"Julia.Yuniar24@gmail.co.id";"0"
"5d6eb8e9-944f-4c17-9627-804b84235b10";"Caket Caket Fabian";"56dc9648-0a23-452d-92a6-86ecc858fbd0";"3";"164";"1";"2024-08-09";"vvs";"7";"7";"""00""";"true";"0";"4";"3";"0";"0";"3";"2";"eb18dd67-caa5-4da4-9319-f27b0955784e";"+62 (709) 3442-2988";"Emas.Abimanyu@gmail.co.id";"9"
"4613be3b-2579-494c-accc-61879f5ad167";"Gandi Rendra";"19649ad3-5242-41be-870b-186c471105f3";"2";"388";"0";"2024-08-09";"YGX";"5";"11";"""00""";"true";"4";"2";"2";"4";"2";"4";"1";"c22fdbcb-ac7e-44b0-b022-36840fa2abb1";"+62 (267) 2555-9133";"Suci38@yahoo.co.id";"0"
"db9a4854-79a2-4929-b402-6d72a6738878";"Dadi Dadi Rajasa";"27116c6b-eb7c-411a-99ed-49019b087d9f";"2";"350";"0";"2024-08-09";"dTe";"14";"3";"""01""";"false";"3";"4";"3";"2";"3";"4";"3";"08d57bf1-fe3a-4113-ad90-699f49665799";"+62 (533) 5467-1655";"Ismail93@yahoo.com";"3"
"0a02625b-255a-4eb6-acf7-1e67d2ae3539";"Hamima Suryatmi";"28274dee-2197-4f17-914e-53a3eb6483cd";"1";"56";"1";"2024-08-09";"FTC";"0";"19";"""00""";"false";"1";"3";"2";"4";"3";"2";"3";"874b63a3-545f-4b1b-9b90-4adaeb893991";"+62 (863) 4063-9690";"Ulya58@gmail.com";"0"
"68bfcb99-34ae-4b9b-baf9-6ef2b637a8f4";"Prastuti Kirana";"1ff5117a-8ab7-4246-8b1b-293b774f8c81";"3";"186";"1";"2024-08-09";"Jpb";"2";"20";"""00""";"false";"3";"0";"2";"0";"0";"0";"3";"3df1c358-6e06-4e83-ab12-ad5ce997b649";"+62 (513) 7653-7519";"Anita76@gmail.com";"8"
"80b836e4-f824-485b-baf0-f535fed3d51b";"Shakila Safitri";"68424f42-0401-4fdd-8f51-5fb1263e8577";"3";"398";"1";"2024-08-09";"rBC";"6";"15";"""00""";"true";"4";"4";"4";"1";"2";"4";"0";"0c890c48-e740-43d5-ad8c-356c907d091b";"+62 (441) 7464-1300";"Maida42@gmail.co.id";"1"
"b44db858-1ca6-44a9-aec3-7a0a7ddddf00";"Vanya Afifah";"3fa79a84-8d04-429f-9714-38fe07e5bacc";"1";"124";"1";"2024-08-09";"MmM";"13";"2";"""01""";"false";"0";"0";"4";"4";"0";"4";"1";"77bc2f4f-98fb-41bf-9db2-8933d5f25bdc";"+62 (463) 6107-5501";"Kamaria.Wulandari36@yahoo.co.id";"4"
"707f66ae-9193-4664-ae20-5cbbf5df81a2";"Siregar Gading";"7b09439f-97a9-47e0-b3d0-15e1665376c5";"1";"147";"0";"2024-08-09";"UNW";"9";"2";"""00""";"true";"0";"1";"0";"1";"4";"3";"1";"f7aaf220-4dc0-450b-9c62-7199c0d025ff";"+62 (554) 1342-3504";"Rahmat_Faresta@gmail.com";"10"
"243f35d2-3a28-4046-9e5a-d1d689a76518";"Gilang Gilang Prayoga";"8423e2b3-d08a-414b-8ab5-a1c41f1ba4ed";"3";"225";"0";"2024-08-09";"uvx";"1";"8";"""00""";"true";"0";"3";"1";"4";"1";"2";"2";"4bf6b7e7-4cb4-4f21-84cd-e3fa6ba90274";"+62 (614) 4208-4440";"Bakti.Sudrajat73@gmail.com";"6"
"95ad01d6-42b5-4003-8c6f-176cac68863b";"Banawa Purnama";"761ffdec-7608-4f39-b447-4fb794a11077";"1";"187";"1";"2024-08-09";"gVK";"14";"9";"""00""";"false";"2";"0";"2";"3";"3";"3";"3";"2d6a385d-1000-4219-a91d-7a34049292da";"+62 (428) 2152-9027";"Mariadi_Situmorang82@gmail.com";"6"
"5e0e277d-ec1e-4f18-9ee2-2022c810d431";"Putri Ifa";"3a1c6cd0-052a-4470-84b4-710aab4f75c0";"1";"298";"0";"2024-08-09";"WCg";"9";"3";"""00""";"true";"1";"1";"0";"0";"4";"4";"3";"b808809f-33dc-4187-9256-09a66efba593";"+62 (221) 7705-1046";"Cindy.Purnama@gmail.com";"6"
"3b8c477a-21f9-40cf-8505-eaabd632075f";"Farhunnisa Ananda";"9d98327e-2b89-49c3-a7a1-5d066dcbec16";"4";"66";"0";"2024-08-09";"kJT";"0";"0";"""01""";"false";"1";"1";"2";"2";"1";"2";"1";"c6a43e68-4811-4abd-b030-da3264186a32";"+62 (360) 2651-7174";"Kenari.Hakim43@yahoo.co.id";"0"
"1c4e5ca5-9d87-4872-ba73-c11a63fcf563";"Banawa Halim";"6168df47-03d1-4873-9707-fa5b60f1576d";"3";"346";"1";"2024-08-09";"KqK";"20";"0";"""01""";"true";"2";"1";"4";"0";"0";"4";"0";"34738e5a-c74b-42d0-af5c-c830d61be2a2";"+62 (361) 9592-9062";"Erik58@yahoo.com";"4"
"f1420433-d6ee-4efd-9fb5-99d954536176";"Gamani Gamani Wasita";"b00ca396-7069-4501-b210-e58d0c73e7b3";"4";"486";"0";"2024-08-09";"FUc";"20";"12";"""01""";"true";"4";"2";"0";"0";"1";"1";"0";"46f14e7b-dbca-4e86-8c2c-1cb9855a0c42";"+62 (031) 1497-7129";"Prayoga.Budiyanto@gmail.com";"9"
"64f0fe87-7734-4cb9-b5e6-df7673409f0f";"Rendy Simbolon";"fcaa2da9-42e9-4f03-adaa-e8f6f6b9c94c";"1";"445";"0";"2024-08-09";"tAS";"3";"18";"""01""";"false";"2";"4";"3";"3";"3";"3";"0";"16499494-1ed2-46d3-af35-2879921b8231";"+62 (257) 4938-6968";"Febi_Juwita88@yahoo.com";"3"
"c22bda28-5b3c-4449-9ada-4a675e0c95e1";"Winda Aryanti";"27883c51-7c4c-42f0-a497-e367239b46df";"1";"160";"1";"2024-08-09";"Ged";"9";"4";"""01""";"false";"3";"3";"0";"4";"4";"4";"2";"d7c9d74a-fdf3-426a-a43e-ccb358ac5041";"+62 (397) 0686-0754";"Jaya.Januar59@yahoo.co.id";"8"
"374b1e2e-cbf8-4b15-ab90-f877b0ae464d";"Tri Tri Kusmawati";"70f08369-5485-4691-a921-cab1bc5f60b5";"1";"153";"1";"2024-08-09";"Znm";"17";"4";"""01""";"false";"0";"1";"4";"1";"3";"0";"1";"50c85424-307d-4e6c-8b47-fda78064ab5d";"+62 (696) 9342-6324";"Rafi.Widodo@gmail.co.id";"9"
"10934d00-26bb-4fbe-adf1-65a0351fdc4a";"Tsabita Nasyiah";"552bd253-8727-4f8a-acaf-b2befe02fd89";"3";"63";"1";"2024-08-09";"FTM";"4";"20";"""00""";"true";"4";"3";"4";"3";"4";"0";"3";"ab414657-68ba-435d-a8f4-c798aec6bf66";"+62 (196) 9375-9804";"Cecep.Napitupulu47@yahoo.com";"10"
"a335f742-de53-4388-9103-13a8e8190189";"Dirgantara Gatot";"681cf1c1-3db1-4c45-bacd-74d8e7da052a";"1";"367";"1";"2024-08-09";"xCg";"9";"12";"""01""";"false";"3";"4";"0";"0";"2";"4";"4";"670768eb-01b7-4b53-829e-2dc17e8c0ea8";"+62 (050) 0073-4599";"Aisyah.Hasanah@gmail.co.id";"3"
"92811719-e362-4d5a-a303-9404086d580d";"Perdana Usman";"5def3d3b-2e9b-4267-a9f6-bfc11e1a4716";"1";"296";"1";"2024-08-09";"eWu";"1";"11";"""01""";"true";"0";"3";"2";"2";"3";"0";"3";"3e6feee4-0f18-4c09-aeb8-c83458125340";"+62 (458) 8364-9839";"Carub.Saptono@gmail.co.id";"2"
"13c7e45e-bc2b-49fe-b96c-6d05d0f244e7";"Gara Gara Anggriawan";"2d615852-5192-449c-8506-4b17a45d5263";"3";"223";"1";"2024-08-09";"yjN";"20";"3";"""01""";"true";"1";"4";"0";"3";"3";"2";"0";"b9fead4a-0559-438a-8d2c-22c41ec22ea0";"+62 (837) 9456-4225";"Mala21@yahoo.co.id";"1"
"dd29f8b4-44cd-4a70-9a0b-3e486b5cd5df";"Dadi Dadi Salahudin";"775c481a-6d10-41fa-9662-43db5ad31650";"1";"417";"0";"2024-08-09";"AQw";"1";"11";"""01""";"true";"0";"3";"2";"3";"2";"2";"4";"be54ee19-71f2-4767-8562-58ce9ccf075f";"+62 (493) 4314-7298";"Juli_Riyanti69@gmail.co.id";"8"
"cdadc0d0-72fc-4a12-a7a0-f290ec9e71df";"Nyana Nyana Syahreza";"9e136ea5-f2c7-4128-9a84-bafc441f9dfd";"1";"53";"1";"2024-08-09";"ERe";"6";"17";"""01""";"false";"3";"4";"2";"4";"1";"0";"2";"a14318f3-c4c7-486f-9d60-d7ee6008cf2e";"+62 (161) 6730-3474";"Kasiyah.Fujiati37@gmail.com";"3"
"98a8925f-75aa-4511-b0ef-177877e84b8c";"Hendri Santoso";"0533bf7b-4ccf-429f-bbed-59f05f0294d5";"4";"491";"0";"2024-08-09";"psE";"13";"3";"""00""";"true";"4";"1";"0";"4";"0";"0";"1";"1d3c3470-61be-41af-9328-039930e37aa7";"+62 (508) 7301-9919";"Zelaya.Purnama0@gmail.co.id";"10"
"56ba31cd-b4f7-41c6-b674-915304297740";"Estiawan Estiawan Pangestu";"3f592be0-ef6b-4a63-bdbb-2a50cc182d09";"1";"90";"0";"2024-08-09";"jqU";"12";"16";"""01""";"false";"2";"2";"4";"4";"4";"2";"4";"b72e4f57-c485-4a04-a1c0-7016cac4df4f";"+62 (769) 7353-0252";"Mustofa.Darmawan@yahoo.com";"1"
"61eb445a-7120-45e7-806a-1989e19cf936";"Winarno Harja";"3a8d0dce-c5ce-49c2-b400-03fb4e7e1058";"4";"184";"1";"2024-08-09";"Szc";"1";"11";"""01""";"false";"2";"3";"2";"4";"2";"4";"2";"b91429d3-c140-4c03-bf8d-ff4b0b68ce29";"+62 (579) 5147-7182";"Umi.Nathania@gmail.com";"0"
"e67918a6-d65a-4158-8539-45783160e01e";"Melani Prastuti";"4ccac816-09a7-485c-91d3-87357214bbb9";"2";"336";"1";"2024-08-09";"mGV";"15";"14";"""00""";"true";"4";"4";"3";"2";"3";"3";"2";"cd24a7ae-b738-4515-991c-b8ed892a363f";"+62 (721) 7413-0972";"Pia.Kusuma@gmail.com";"6"
"6c86e868-1c8e-46de-9534-aa0be0386b5f";"Chelsea Chelsea Amanta";"27d637c3-1893-4a89-8567-dbdc876803e5";"1";"366";"0";"2024-08-09";"ecR";"3";"14";"""00""";"false";"3";"3";"0";"4";"0";"3";"0";"9e32405c-6a69-4126-92ea-0888f6b9c6e3";"+62 (504) 2687-2195";"Jagaraga.Haryanto30@gmail.co.id";"9"
"9ae7ac33-7e85-477a-9ef7-50abaec5c5d5";"Aisyah Aisyah Wahyuni";"b577afa4-4567-47ec-a182-80ef3d4452bb";"3";"272";"0";"2024-08-09";"oNK";"19";"5";"""01""";"true";"2";"4";"3";"3";"0";"0";"2";"3b82d18e-2eeb-4b79-aa55-38283dcf4fe7";"+62 (210) 6762-1529";"Digdaya_Prasetyo50@gmail.co.id";"9"
"b49db2b2-d56e-4af6-b640-28dabbccb752";"Arifin Mariadi";"9a82b8d1-e3eb-48a7-b35f-86b2b870019e";"1";"164";"0";"2024-08-09";"zih";"1";"10";"""01""";"false";"2";"3";"4";"4";"0";"0";"2";"350197ed-91ca-4121-82e4-1c8807b10853";"+62 (935) 8761-8142";"Irfan_Januar25@yahoo.co.id";"0"
"8c6c2e66-d872-46c3-9d2f-3c363f3d8910";"Samsul Yanuar";"162ff17e-871a-46d8-b6d8-feb6c677c174";"3";"143";"0";"2024-08-09";"KSx";"19";"7";"""01""";"true";"0";"0";"3";"2";"1";"0";"4";"41e3d592-c25d-470b-9632-df6a59fbbdce";"+62 (748) 1531-3738";"Ayu.Pudjiastuti@gmail.co.id";"0"
"f41316ed-115d-450e-a57e-9f82a2d653cb";"Mila Mila Yuliarti";"a4417f3e-5ef3-4972-8b20-10091f9ad48c";"4";"242";"0";"2024-08-09";"NGd";"1";"11";"""01""";"true";"3";"1";"0";"0";"4";"3";"0";"79716729-6ca5-4bea-9ac8-81db650c4205";"+62 (471) 9459-0913";"Bakijan_Wicaksono53@gmail.co.id";"4"
"8b5ae9df-3d86-430d-bc39-23421bc28a5b";"Putra Atma";"ed446fc6-1521-4802-a0d7-c8ec8edaf269";"3";"165";"1";"2024-08-09";"pzY";"20";"13";"""01""";"false";"2";"1";"2";"3";"1";"4";"3";"2ccd1e2c-e10a-417d-ac34-a0734ed2a789";"+62 (363) 9791-6798";"Lasmono.Megantara@yahoo.co.id";"7"
"31412eec-f673-4381-9d68-c41369f88e41";"Farah Azzahra";"5fa7421f-f235-483a-bf96-0beeeeb3405d";"2";"436";"1";"2024-08-09";"uoj";"16";"11";"""01""";"true";"3";"2";"1";"3";"4";"3";"4";"26c64b84-339c-4819-9626-db9ae5fd1231";"+62 (092) 1736-3992";"Kasiran32@yahoo.co.id";"1"
"6948d44f-5c0c-4cff-b6ab-687bddcc6181";"Cakrabirawa Cakrabirawa Agustian";"97b5714e-6d4d-4575-a7bd-436654be4314";"1";"112";"0";"2024-08-09";"iJQ";"19";"10";"""01""";"false";"2";"2";"0";"0";"3";"2";"3";"9ef7f2b5-150f-4813-a86f-0f526aeeca16";"+62 (236) 2563-8815";"Ifa.Hassanah41@yahoo.com";"6"
"ca7ae5dc-b139-4855-a5e5-d6720a586933";"Kasim Kasim Wijaya";"c95c852a-175c-4817-9245-4ac5ae2778f2";"3";"392";"0";"2024-08-09";"UZy";"17";"13";"""00""";"false";"4";"2";"2";"2";"0";"2";"2";"5b66df4d-f533-46d8-b65f-7d6161110f11";"+62 (665) 5965-1986";"Cawuk.Kuswoyo25@gmail.com";"2"
"c12e7e72-8fe6-40a5-9844-59c2ec876269";"Mardhiyah Hilda";"445e4101-bf01-4320-80c7-0f9eceff086b";"1";"314";"1";"2024-08-09";"SKt";"17";"4";"""00""";"false";"3";"3";"3";"2";"0";"2";"1";"94676572-f551-49de-9de9-59d1277ee100";"+62 (141) 9507-3519";"Luis_Rendra42@yahoo.com";"8"
"1d1767d8-b779-4f95-9616-984396c499cf";"Kani Kani Hartati";"7a0ce5be-b763-447b-b8f0-aaff90bc7900";"1";"69";"1";"2024-08-09";"Qik";"20";"7";"""01""";"false";"0";"3";"1";"1";"0";"2";"2";"e940fbd4-8607-40fd-85e0-3cbe46854a0c";"+62 (282) 6496-9652";"Ilsa.Maryati@gmail.com";"7"
"6eee34dc-913b-4886-8b07-27f6b8207029";"Usyi Prastuti";"edc2fc5e-a962-49b7-8b04-ff173f23dc80";"4";"451";"0";"2024-08-09";"itM";"15";"8";"""01""";"true";"2";"4";"3";"3";"3";"1";"1";"30764b2b-3622-4e28-9c16-7e0a284d90f6";"+62 (372) 8059-7165";"Talia_Elvina@gmail.com";"7"
"17247e1c-8ddc-4dfe-bd19-455b923f9c73";"Noviana Noviana Yuliarti";"01c72d8f-5af5-43a5-8dbc-0475d83bbf47";"2";"346";"0";"2024-08-09";"tyN";"16";"4";"""01""";"true";"0";"1";"1";"3";"0";"4";"1";"7836726e-73a3-4648-ae82-d9dfd0d8bf5b";"+62 (562) 9151-3053";"Ismail_Rayhan@yahoo.com";"6"
"5b39a6c6-4c80-4f86-9301-10201a3ee329";"Lestari Lestari Utami";"813065a1-5fe2-46ab-aff9-b59257b37f4f";"2";"354";"0";"2024-08-09";"Oyn";"11";"19";"""01""";"false";"4";"4";"2";"3";"0";"3";"3";"189a2217-82e8-4f1a-a4c8-6b37e7f5f267";"+62 (668) 9623-3854";"Lurhur31@gmail.co.id";"3"
"50716424-e694-474e-84d2-ec6fbabe590f";"Dagel Latupono";"d5a238c9-ba9d-4219-89b8-40c480cb71f1";"2";"69";"1";"2024-08-09";"OYS";"7";"5";"""00""";"true";"2";"1";"2";"0";"1";"2";"2";"76a7638b-71b1-4dd4-9262-e116b2890439";"+62 (027) 4791-1744";"Omar28@gmail.co.id";"7"
"9bbb396a-f611-4b41-a909-1b93420ebfb8";"Mustika Mustika Wicaksono";"d645c72a-1f89-4179-8feb-5f9eda4d0110";"2";"80";"0";"2024-08-09";"DNN";"15";"9";"""00""";"false";"0";"4";"2";"2";"1";"0";"2";"80f67c02-4d71-4e8c-b089-53a38575b8ab";"+62 (692) 1659-9695";"Muhammad49@gmail.co.id";"5"
"c3c8778d-44e2-485a-8bad-6cccc75c420d";"Manah Manah Sudrajat";"ddb63705-9c8e-47d2-84d4-ebcba54575c2";"4";"48";"0";"2024-08-09";"rxV";"5";"2";"""01""";"false";"2";"0";"1";"3";"0";"0";"4";"8358ba77-aa53-4b38-9822-1033ba35bb97";"+62 (732) 2639-6830";"Warji_Pranowo@gmail.co.id";"7"
"a86259da-d923-40b0-a0ae-c1ef4934d939";"Wulandari Wulandari Prastuti";"287fa598-050b-454c-98d5-db0afcc84fb4";"1";"87";"1";"2024-08-09";"Bjd";"12";"8";"""01""";"true";"1";"2";"4";"3";"2";"0";"1";"6fb48ec1-9a7b-4412-9748-26491381f0ee";"+62 (288) 6236-4390";"Irma67@gmail.com";"3"
"fdbefd23-55f6-448b-b479-01100c505cff";"Usamah Gilda";"0ccd1175-42a7-43ae-98f6-5794610d43a8";"2";"236";"1";"2024-08-09";"Cki";"8";"7";"""01""";"true";"1";"1";"0";"1";"1";"1";"1";"6405ab93-c621-4c28-b7fd-c999e8e2fbdc";"+62 (239) 9298-0280";"Jamil.Maheswara@gmail.com";"2"
"15a4d18a-9126-4d41-be70-809ca4f2cd4a";"Handayani Julia";"1d17e055-fcaf-4dcc-8bba-0596c33f2132";"4";"219";"0";"2024-08-09";"yog";"0";"1";"""00""";"false";"0";"3";"0";"4";"1";"4";"4";"a42c8f5a-059f-481e-9906-a4b54120f64f";"+62 (318) 8462-3925";"Jail.Natsir@gmail.co.id";"1"
"4897e672-ec86-4fa9-8e36-edaac04af291";"Leo Halim";"71da05fd-863d-4607-9963-ba1831fdd862";"1";"11";"0";"2024-08-09";"lrO";"5";"12";"""01""";"true";"1";"1";"3";"4";"2";"2";"0";"063fbf49-2664-4941-b7a8-87ce040584e8";"+62 (627) 8077-7920";"Ibrani20@gmail.co.id";"7"
"74409a5c-7793-490b-9346-452b23efdf9a";"Victoria Zulaika";"efff4306-590f-42ae-9489-1bb462116a8d";"4";"340";"1";"2024-08-09";"veZ";"6";"5";"""01""";"true";"0";"1";"1";"3";"3";"4";"2";"c547e3e1-b643-4965-b1b1-b68450de9e6b";"+62 (541) 9995-8239";"Lurhur_Nugraha@gmail.co.id";"5"
"26b3643f-ac9b-4f87-9ca2-2bbae67d3c6a";"Rahardian Gatot";"10909f68-ac6a-44d9-afe2-5787fcd2c600";"4";"386";"1";"2024-08-09";"hYm";"7";"6";"""00""";"false";"3";"2";"1";"4";"1";"0";"1";"25575528-6acf-4b06-9b58-3fe45930b957";"+62 (544) 8963-2666";"Radit_Saptono75@gmail.com";"5"
"acdca936-afc8-42f4-89c8-e0f3a98e9496";"Hadi Situmorang";"35351618-d5e8-4435-9207-f9489f0bd819";"1";"340";"1";"2024-08-09";"fVJ";"4";"18";"""00""";"true";"3";"3";"4";"1";"1";"1";"3";"ed72c094-acd1-48ff-8632-1b554421f5b9";"+62 (250) 9822-4651";"Queen.Anandya@yahoo.com";"7"
"4c7eb759-0ffa-48ac-a00f-1ab7d817cbbd";"Sihotang Paiman";"f8cd6ba3-cc03-4bc7-9cb1-6db228109e17";"4";"306";"1";"2024-08-09";"USi";"16";"6";"""01""";"false";"2";"2";"3";"4";"3";"3";"2";"cca63306-839d-466e-9d05-1f5381b1555f";"+62 (843) 6058-0372";"Oliva_Kusmawati6@yahoo.co.id";"4"
